Centro;Descripción Centro;Sección;Descripción Sección;Programa;Descripción Programa;Capítulo;Descripción Capítulo;Económico;Descripción Económico;Presupuesto 2022 V40
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;297.643,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;267.445,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;341.019,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;68.624,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12006;TRIENIOS;177.559,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;717.837,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;1.604.837,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;100.504,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;13000;RETRIBUCIONES BÁSICAS;47.207,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;13002;OTRAS REMUNERACIONES;5.913,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;13100;RETRIBUCIONES BÁSICAS;38.053,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;14399;OTRAS PREVISIONES DE GASTOS DE PERSONAL;834,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;140.436,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;961.064,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;1;GASTOS DE PERSONAL;16104;INDEMNIZAC. POR JUBILACIONES ANTICIPADAS PERS.LAB.;3.800,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20200;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;2.500,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21300;REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE;500,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22000;MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE;7.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22001;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;3.500,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22002;MATERIAL INFORMÁTICO NO INVENTARIABLE;7.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22104;VESTUARIO;6.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22106;PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO;20.364,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22107;IMPRESOS Y FORMULARIOS;1.500,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;1.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22300;TRANSPORTES;500,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22501;TRIBUTOS DE LAS COMUNIDADES AUTÓNOMAS;2.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22502;TRIBUTOS DE LAS ENTIDADES LOCALES;1.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;10.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22603;PUBLICACIÓN EN DIARIOS OFICIALES;2.500,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22604;GASTOS JURÍDICOS Y CONTENCIOSOS;10.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22606;REUNIONES, CONFERENCIAS Y CURSOS;1.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22699;OTROS GASTOS DIVERSOS;1.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;5.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;5.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23303;INDEMNIZACIÓN A VOCALES DE JUNTAS DE DISTRITO;215.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;6;INVERSIONES REALES;62302;ÚTILES Y HERRAMIENTAS;500,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;6;INVERSIONES REALES;62500;MOBILIARIO Y EQUIPOS DE OFICINA;5.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;6;INVERSIONES REALES;62599;OTRO MOBILIARIO Y ENSERES;5.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;6;INVERSIONES REALES;62601;EQUIPOS PARA PROCESO DE DATOS;500,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;6;INVERSIONES REALES;63302;ÚTILES Y HERRAMIENTAS (REFORMA Y REPOSICIÓN);500,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;6;INVERSIONES REALES;63500;MOBILIARIO Y EQUIPOS DE OFICINA (REFORMA Y REP.);5.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;6;INVERSIONES REALES;63599;OTRO MOBILIARIO Y ENSERES (REFORMA Y REPOSICIÓN);1.500,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;92401;PARTICIPACIÓN CIUDADANA;4;TRANSFERENCIAS CORRIENTES;48901;OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO;60.000,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;744.357,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;2.010.501,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22701;SEGURIDAD;335.304,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;549.427,00
001;AYUNTAMIENTO DE MADRID;220;DISTRITO DE SAN BLAS-CANILLEJAS;93302;EDIFICIOS;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);1.266.500,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;15322;OTRAS ACTUACIONES EN VÍAS PÚBLICAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21000;REP.MANT. Y CONSERV. BIENES DESTINADOS USO GENERAL;12.074,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23102;FAMILIA E INFANCIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;276.532,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23102;FAMILIA E INFANCIA;4;TRANSFERENCIAS CORRIENTES;48900;OTRAS TRANSFERENCIAS A FAMILIAS;150.000,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23102;FAMILIA E INFANCIA;7;TRANSFERENCIAS DE CAPITAL;78900;OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS;10.000,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23103;MAYORES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22710;SERVICIO DE AYUDA A DOMICILIO;1.366.295,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23103;MAYORES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;237.024,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23103;MAYORES;4;TRANSFERENCIAS CORRIENTES;48900;OTRAS TRANSFERENCIAS A FAMILIAS;3.500,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23103;MAYORES;7;TRANSFERENCIAS DE CAPITAL;78900;OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS;3.000,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;182.184,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;14.416,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;34.443,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12006;TRIENIOS;51.069,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;133.615,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;291.508,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;15.782,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;85.850,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;189.527,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;151.105,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;23106;SERVICIOS SOCIALES Y EMERGENCIA SOCIAL;4;TRANSFERENCIAS CORRIENTES;48900;OTRAS TRANSFERENCIAS A FAMILIAS;318.496,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;65.576,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;25.457,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;9.359,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12006;TRIENIOS;18.382,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;61.564,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;147.296,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;6.244,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;2.693,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;79.241,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21900;REP., MANT. Y CONSERV. OTRO INMOVILIZADO MATERIAL;7.500,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;1.000,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22699;OTROS GASTOS DIVERSOS;400,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;31101;SALUBRIDAD PÚBLICA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23121;LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO;200,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;165.652,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;574.505,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;1.100,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;1.948.000,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);762.000,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;341.512,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;16.394,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;43.248,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;37.436,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12006;TRIENIOS;19.102,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;54.272,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;130.571,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;7.640,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;3.907,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;73.799,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;600,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;3.000,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22606;REUNIONES, CONFERENCIAS Y CURSOS;10.000,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22707;TALLERES CULTURALES DISTRITOS;409.523,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;548.116,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;33401;ACTIVIDADES CULTURALES;4;TRANSFERENCIAS CORRIENTES;48203;PREMIOS;12.500,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34101;ACTUACIONES DEPORTIVAS EN DISTRITOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;2.500,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34101;ACTUACIONES DEPORTIVAS EN DISTRITOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22609;ACTIVIDADES CULTURALES Y DEPORTIVAS;63.000,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;22.269,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;12006;TRIENIOS;1.898,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;2.562,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;13000;RETRIBUCIONES BÁSICAS;963.215,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;13002;OTRAS REMUNERACIONES;74.686,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;13100;RETRIBUCIONES BÁSICAS;760.598,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;13102;OTRAS REMUNERACIONES;55.205,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;578.655,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;16104;INDEMNIZAC. POR JUBILACIONES ANTICIPADAS PERS.LAB.;5.271,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20800;ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL;30.943,00
001;AYUNTAMIENTO DE MADRID;221;DISTRITO DE BARAJAS;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;108.227,00
